2014-07-22 22:51:00 status half-installed libss2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:00 status unpacked libss2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:00 status unpacked libss2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:00 install libtinfo5:arm64 <none> 5.9+20140118-1ubuntu1
2014-07-22 22:51:00 status half-installed libtinfo5:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:00 status unpacked libtinfo5:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:00 status unpacked libtinfo5:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:01 install libudev1:arm64 <none> 204-5ubuntu20
2014-07-22 22:51:01 status half-installed libudev1:arm64 204-5ubuntu20
2014-07-22 22:51:01 status unpacked libudev1:arm64 204-5ubuntu20
2014-07-22 22:51:01 status unpacked libudev1:arm64 204-5ubuntu20
2014-07-22 22:51:01 install libustr-1.0-1:arm64 <none> 1.0.4-3ubuntu2
2014-07-22 22:51:01 status half-installed libustr-1.0-1:arm64 1.0.4-3ubuntu2
2014-07-22 22:51:01 status unpacked libustr-1.0-1:arm64 1.0.4-3ubuntu2
2014-07-22 22:51:01 status unpacked libustr-1.0-1:arm64 1.0.4-3ubuntu2
2014-07-22 22:51:02 install libuuid1:arm64 <none> 2.20.1-5.1ubuntu20
2014-07-22 22:51:02 status half-installed libuuid1:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:02 status unpacked libuuid1:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:02 status unpacked libuuid1:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:02 install locales:all <none> 2.13+git20120306-12
2014-07-22 22:51:02 status half-installed locales:all 2.13+git20120306-12
2014-07-22 22:51:04 status unpacked locales:all 2.13+git20120306-12
2014-07-22 22:51:04 status unpacked locales:all 2.13+git20120306-12
2014-07-22 22:51:04 install login:arm64 <none> 1:4.1.5.1-1ubuntu9
2014-07-22 22:51:04 status half-installed login:arm64 1:4.1.5.1-1ubuntu9
2014-07-22 22:51:04 status unpacked login:arm64 1:4.1.5.1-1ubuntu9
2014-07-22 22:51:04 status unpacked login:arm64 1:4.1.5.1-1ubuntu9
2014-07-22 22:51:05 install lsb-base:all <none> 4.1+Debian11ubuntu6
2014-07-22 22:51:05 status half-installed lsb-base:all 4.1+Debian11ubuntu6
2014-07-22 22:51:05 status unpacked lsb-base:all 4.1+Debian11ubuntu6
2014-07-22 22:51:05 status unpacked lsb-base:all 4.1+Debian11ubuntu6
2014-07-22 22:51:05 install makedev:all <none> 2.3.1-93ubuntu1
2014-07-22 22:51:05 status half-installed makedev:all 2.3.1-93ubuntu1
2014-07-22 22:51:05 status unpacked makedev:all 2.3.1-93ubuntu1
2014-07-22 22:51:05 status unpacked makedev:all 2.3.1-93ubuntu1
2014-07-22 22:51:05 upgrade mawk:arm64 1.3.3-17ubuntu2 1.3.3-17ubuntu2
2014-07-22 22:51:05 status half-configured mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:06 status unpacked mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:06 status half-installed mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:06 status half-installed mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:06 status unpacked mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:06 status unpacked mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:06 install module-init-tools:all <none> 15-0ubuntu6
2014-07-22 22:51:06 status half-installed module-init-tools:all 15-0ubuntu6
2014-07-22 22:51:06 status unpacked module-init-tools:all 15-0ubuntu6
2014-07-22 22:51:06 status unpacked module-init-tools:all 15-0ubuntu6
2014-07-22 22:51:07 install mount:arm64 <none> 2.20.1-5.1ubuntu20
2014-07-22 22:51:07 status half-installed mount:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:07 status unpacked mount:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:07 status unpacked mount:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:07 install mountall:arm64 <none> 2.53
2014-07-22 22:51:07 status half-installed mountall:arm64 2.53
2014-07-22 22:51:08 status unpacked mountall:arm64 2.53
2014-07-22 22:51:08 status unpacked mountall:arm64 2.53
2014-07-22 22:51:08 install multiarch-support:arm64 <none> 2.19-0ubuntu6
2014-07-22 22:51:08 status half-installed multiarch-support:arm64 2.19-0ubuntu6
2014-07-22 22:51:08 status unpacked multiarch-support:arm64 2.19-0ubuntu6
2014-07-22 22:51:08 status unpacked multiarch-support:arm64 2.19-0ubuntu6
2014-07-22 22:51:09 install ncurses-base:all <none> 5.9+20140118-1ubuntu1
2014-07-22 22:51:09 status half-installed ncurses-base:all 5.9+20140118-1ubuntu1
2014-07-22 22:51:09 status unpacked ncurses-base:all 5.9+20140118-1ubuntu1
2014-07-22 22:51:09 status unpacked ncurses-base:all 5.9+20140118-1ubuntu1
2014-07-22 22:51:09 install ncurses-bin:arm64 <none> 5.9+20140118-1ubuntu1
2014-07-22 22:51:09 status half-installed ncurses-bin:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:09 status unpacked ncurses-bin:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:09 status unpacked ncurses-bin:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:10 install passwd:arm64 <none> 1:4.1.5.1-1ubuntu9
2014-07-22 22:51:10 status half-installed passwd:arm64 1:4.1.5.1-1ubuntu9
2014-07-22 22:51:10 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2014-07-22 22:51:10 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2014-07-22 22:51:11 upgrade perl-base:arm64 5.18.2-2ubuntu1 5.18.2-2ubuntu1
2014-07-22 22:51:11 status half-configured perl-base:arm64 5.18.2-2ubuntu1
2014-07-22 22:51:11 status unpacked perl-base:arm64 5.18.2-2ubuntu1
2014-07-22 22:51:11 status half-installed perl-base:arm64 5.18.2-2ubuntu1
2014-07-22 22:51:12 status half-installed perl-base:arm64 5.18.2-2ubuntu1
2014-07-22 22:51:13 status unpacked perl-base:arm64 5.18.2-2ubuntu1
2014-07-22 22:51:13 status unpacked perl-base:arm64 5.18.2-2ubuntu1
2014-07-22 22:51:13 install plymouth:arm64 <none> 0.8.8-0ubuntu17
2014-07-22 22:51:13 status half-installed plymouth:arm64 0.8.8-0ubuntu17
2014-07-22 22:51:13 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2014-07-22 22:51:14 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2014-07-22 22:51:14 install procps:arm64 <none> 1:3.3.9-1ubuntu2
2014-07-22 22:51:14 status half-installed procps:arm64 1:3.3.9-1ubuntu2
2014-07-22 22:51:14 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2014-07-22 22:51:14 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2014-07-22 22:51:14 install sed:arm64 <none> 4.2.2-4ubuntu1
2014-07-22 22:51:14 status half-installed sed:arm64 4.2.2-4ubuntu1
2014-07-22 22:51:15 status unpacked sed:arm64 4.2.2-4ubuntu1
2014-07-22 22:51:15 status unpacked sed:arm64 4.2.2-4ubuntu1
2014-07-22 22:51:15 install sensible-utils:all <none> 0.0.9
2014-07-22 22:51:15 status half-installed sensible-utils:all 0.0.9
2014-07-22 22:51:15 status unpacked sensible-utils:all 0.0.9
2014-07-22 22:51:15 status unpacked sensible-utils:all 0.0.9
2014-07-22 22:51:16 install sysv-rc:all <none> 2.88dsf-41ubuntu6
2014-07-22 22:51:16 status half-installed sysv-rc:all 2.88dsf-41ubuntu6
2014-07-22 22:51:16 status unpacked sysv-rc:all 2.88dsf-41ubuntu6
2014-07-22 22:51:16 status unpacked sysv-rc:all 2.88dsf-41ubuntu6
2014-07-22 22:51:16 install sysvinit-utils:arm64 <none> 2.88dsf-41ubuntu6
2014-07-22 22:51:16 status half-installed sysvinit-utils:arm64 2.88dsf-41ubuntu6
2014-07-22 22:51:16 status unpacked sysvinit-utils:arm64 2.88dsf-41ubuntu6
2014-07-22 22:51:16 status unpacked sysvinit-utils:arm64 2.88dsf-41ubuntu6
2014-07-22 22:51:17 install tar:arm64 <none> 1.27.1-1
2014-07-22 22:51:17 status half-installed tar:arm64 1.27.1-1
2014-07-22 22:51:17 status unpacked tar:arm64 1.27.1-1
2014-07-22 22:51:17 status unpacked tar:arm64 1.27.1-1
2014-07-22 22:51:17 install tzdata:all <none> 2014b-1
2014-07-22 22:51:17 status half-installed tzdata:all 2014b-1
2014-07-22 22:51:18 status unpacked tzdata:all 2014b-1
2014-07-22 22:51:19 status unpacked tzdata:all 2014b-1
2014-07-22 22:51:19 install udev:arm64 <none> 204-5ubuntu20
2014-07-22 22:51:19 status half-installed udev:arm64 204-5ubuntu20
2014-07-22 22:51:19 status unpacked udev:arm64 204-5ubuntu20
2014-07-22 22:51:20 status unpacked udev:arm64 204-5ubuntu20
2014-07-22 22:51:20 install upstart:arm64 <none> 1.12.1-0ubuntu4
2014-07-22 22:51:20 status half-installed upstart:arm64 1.12.1-0ubuntu4
2014-07-22 22:51:20 status unpacked upstart:arm64 1.12.1-0ubuntu4
2014-07-22 22:51:20 status unpacked upstart:arm64 1.12.1-0ubuntu4
2014-07-22 22:51:21 install util-linux:arm64 <none> 2.20.1-5.1ubuntu20
2014-07-22 22:51:21 status half-installed util-linux:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:21 status unpacked util-linux:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:21 status unpacked util-linux:arm64 2.20.1-5.1ubuntu20
2014-07-22 22:51:21 install zlib1g:arm64 <none> 1:1.2.8.dfsg-1ubuntu1
2014-07-22 22:51:21 status half-installed zlib1g:arm64 1:1.2.8.dfsg-1ubuntu1
2014-07-22 22:51:22 status unpacked zlib1g:arm64 1:1.2.8.dfsg-1ubuntu1
2014-07-22 22:51:22 status unpacked zlib1g:arm64 1:1.2.8.dfsg-1ubuntu1
2014-07-22 22:51:22 startup packages configure
2014-07-22 22:51:22 configure lsb-base:all 4.1+Debian11ubuntu6 <none>
2014-07-22 22:51:22 status unpacked lsb-base:all 4.1+Debian11ubuntu6
2014-07-22 22:51:22 status half-configured lsb-base:all 4.1+Debian11ubuntu6
2014-07-22 22:51:22 status installed lsb-base:all 4.1+Debian11ubuntu6
2014-07-22 22:51:22 configure ncurses-base:all 5.9+20140118-1ubuntu1 <none>
2014-07-22 22:51:22 status unpacked ncurses-base:all 5.9+20140118-1ubuntu1
2014-07-22 22:51:22 status unpacked ncurses-base:all 5.9+20140118-1ubuntu1
2014-07-22 22:51:22 status half-configured ncurses-base:all 5.9+20140118-1ubuntu1
2014-07-22 22:51:22 status installed ncurses-base:all 5.9+20140118-1ubuntu1
2014-07-22 22:51:22 configure sensible-utils:all 0.0.9 <none>
2014-07-22 22:51:22 status unpacked sensible-utils:all 0.0.9
2014-07-22 22:51:22 status half-configured sensible-utils:all 0.0.9
2014-07-22 22:51:22 status installed sensible-utils:all 0.0.9
2014-07-22 22:51:22 configure libklibc:arm64 2.0.3-0ubuntu1 <none>
2014-07-22 22:51:22 status unpacked libklibc:arm64 2.0.3-0ubuntu1
2014-07-22 22:51:22 status half-configured libklibc:arm64 2.0.3-0ubuntu1
2014-07-22 22:51:23 status installed libklibc:arm64 2.0.3-0ubuntu1
2014-07-22 22:51:23 configure gcc-4.9-base:arm64 4.9-20140406-0ubuntu1 <none>
2014-07-22 22:51:23 status unpacked gcc-4.9-base:arm64 4.9-20140406-0ubuntu1
2014-07-22 22:51:23 status half-configured gcc-4.9-base:arm64 4.9-20140406-0ubuntu1
2014-07-22 22:51:23 status installed gcc-4.9-base:arm64 4.9-20140406-0ubuntu1
2014-07-22 22:51:23 configure klibc-utils:arm64 2.0.3-0ubuntu1 <none>
2014-07-22 22:51:23 status unpacked klibc-utils:arm64 2.0.3-0ubuntu1
2014-07-22 22:51:23 status half-configured klibc-utils:arm64 2.0.3-0ubuntu1
2014-07-22 22:51:23 status installed klibc-utils:arm64 2.0.3-0ubuntu1
2014-07-22 22:51:23 configure libsemanage-common:all 2.2-1 <none>
2014-07-22 22:51:23 status unpacked libsemanage-common:all 2.2-1
2014-07-22 22:51:23 status unpacked libsemanage-common:all 2.2-1
2014-07-22 22:51:23 status half-configured libsemanage-common:all 2.2-1
2014-07-22 22:51:23 status installed libsemanage-common:all 2.2-1
2014-07-22 22:51:23 configure libaudit-common:all 1:2.3.2-2ubuntu1 <none>
2014-07-22 22:51:23 status unpacked libaudit-common:all 1:2.3.2-2ubuntu1
2014-07-22 22:51:23 status unpacked libaudit-common:all 1:2.3.2-2ubuntu1
2014-07-22 22:51:23 status half-configured libaudit-common:all 1:2.3.2-2ubuntu1
2014-07-22 22:51:23 status installed libaudit-common:all 1:2.3.2-2ubuntu1
2014-07-22 22:51:23 configure libc6:arm64 2.19-0ubuntu6 <none>
2014-07-22 22:51:23 status unpacked libc6:arm64 2.19-0ubuntu6
2014-07-22 22:51:23 status unpacked libc6:arm64 2.19-0ubuntu6
2014-07-22 22:51:23 status half-configured libc6:arm64 2.19-0ubuntu6
2014-07-22 22:51:24 status installed libc6:arm64 2.19-0ubuntu6
2014-07-22 22:51:24 configure cpio:arm64 2.11+dfsg-1ubuntu1 <none>
2014-07-22 22:51:24 status unpacked cpio:arm64 2.11+dfsg-1ubuntu1
2014-07-22 22:51:24 status half-configured cpio:arm64 2.11+dfsg-1ubuntu1
2014-07-22 22:51:24 status installed cpio:arm64 2.11+dfsg-1ubuntu1
2014-07-22 22:51:24 configure debianutils:arm64 4.4 <none>
2014-07-22 22:51:24 status unpacked debianutils:arm64 4.4
2014-07-22 22:51:24 status half-configured debianutils:arm64 4.4
2014-07-22 22:51:24 status installed debianutils:arm64 4.4
2014-07-22 22:51:24 configure bsdutils:arm64 1:2.20.1-5.1ubuntu20 <none>
2014-07-22 22:51:24 status unpacked bsdutils:arm64 1:2.20.1-5.1ubuntu20
2014-07-22 22:51:24 status half-configured bsdutils:arm64 1:2.20.1-5.1ubuntu20
2014-07-22 22:51:24 status installed bsdutils:arm64 1:2.20.1-5.1ubuntu20
2014-07-22 22:51:24 configure diffutils:arm64 1:3.3-1 <none>
2014-07-22 22:51:24 status unpacked diffutils:arm64 1:3.3-1
2014-07-22 22:51:24 status half-configured diffutils:arm64 1:3.3-1
2014-07-22 22:51:25 status installed diffutils:arm64 1:3.3-1
2014-07-22 22:51:25 configure locales:all 2.13+git20120306-12 <none>
2014-07-22 22:51:25 status unpacked locales:all 2.13+git20120306-12
2014-07-22 22:51:25 status unpacked locales:all 2.13+git20120306-12
2014-07-22 22:51:25 status half-configured locales:all 2.13+git20120306-12
2014-07-22 22:51:25 status installed locales:all 2.13+git20120306-12
2014-07-22 22:51:25 configure mawk:arm64 1.3.3-17ubuntu2 <none>
2014-07-22 22:51:25 status unpacked mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:25 status half-configured mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:25 status installed mawk:arm64 1.3.3-17ubuntu2
2014-07-22 22:51:25 configure hostname:arm64 3.15ubuntu1 <none>
2014-07-22 22:51:25 status unpacked hostname:arm64 3.15ubuntu1
2014-07-22 22:51:25 status unpacked hostname:arm64 3.15ubuntu1
2014-07-22 22:51:25 status half-configured hostname:arm64 3.15ubuntu1
2014-07-22 22:51:25 status installed hostname:arm64 3.15ubuntu1
2014-07-22 22:51:25 configure findutils:arm64 4.4.2-7 <none>
2014-07-22 22:51:25 status unpacked findutils:arm64 4.4.2-7
2014-07-22 22:51:25 status half-configured findutils:arm64 4.4.2-7
2014-07-22 22:51:25 status installed findutils:arm64 4.4.2-7
2014-07-22 22:51:25 configure insserv:arm64 1.14.0-5ubuntu2 <none>
2014-07-22 22:51:25 status unpacked insserv:arm64 1.14.0-5ubuntu2
2014-07-22 22:51:25 status unpacked insserv:arm64 1.14.0-5ubuntu2
2014-07-22 22:51:26 status unpacked insserv:arm64 1.14.0-5ubuntu2
2014-07-22 22:51:26 status half-configured insserv:arm64 1.14.0-5ubuntu2
2014-07-22 22:51:26 status installed insserv:arm64 1.14.0-5ubuntu2
2014-07-22 22:51:26 configure busybox-initramfs:arm64 1:1.21.0-1ubuntu1 <none>
2014-07-22 22:51:26 status unpacked busybox-initramfs:arm64 1:1.21.0-1ubuntu1
2014-07-22 22:51:26 status half-configured busybox-initramfs:arm64 1:1.21.0-1ubuntu1
2014-07-22 22:51:26 status installed busybox-initramfs:arm64 1:1.21.0-1ubuntu1
2014-07-22 22:51:26 configure multiarch-support:arm64 2.19-0ubuntu6 <none>
2014-07-22 22:51:26 status unpacked multiarch-support:arm64 2.19-0ubuntu6
2014-07-22 22:51:26 status half-configured multiarch-support:arm64 2.19-0ubuntu6
2014-07-22 22:51:26 status installed multiarch-support:arm64 2.19-0ubuntu6
2014-07-22 22:51:26 configure libcap2:arm64 1:2.24-0ubuntu2 <none>
2014-07-22 22:51:26 status unpacked libcap2:arm64 1:2.24-0ubuntu2
2014-07-22 22:51:26 status half-configured libcap2:arm64 1:2.24-0ubuntu2
2014-07-22 22:51:26 status installed libcap2:arm64 1:2.24-0ubuntu2
2014-07-22 22:51:26 configure libustr-1.0-1:arm64 1.0.4-3ubuntu2 <none>
2014-07-22 22:51:26 status unpacked libustr-1.0-1:arm64 1.0.4-3ubuntu2
2014-07-22 22:51:26 status half-configured libustr-1.0-1:arm64 1.0.4-3ubuntu2
2014-07-22 22:51:26 status installed libustr-1.0-1:arm64 1.0.4-3ubuntu2
2014-07-22 22:51:27 configure libdbus-1-3:arm64 1.6.18-0ubuntu4 <none>
2014-07-22 22:51:27 status unpacked libdbus-1-3:arm64 1.6.18-0ubuntu4
2014-07-22 22:51:27 status half-configured libdbus-1-3:arm64 1.6.18-0ubuntu4
2014-07-22 22:51:27 status installed libdbus-1-3:arm64 1.6.18-0ubuntu4
2014-07-22 22:51:27 configure libprocps3:arm64 1:3.3.9-1ubuntu2 <none>
2014-07-22 22:51:27 status unpacked libprocps3:arm64 1:3.3.9-1ubuntu2
2014-07-22 22:51:27 status half-configured libprocps3:arm64 1:3.3.9-1ubuntu2
2014-07-22 22:51:27 status installed libprocps3:arm64 1:3.3.9-1ubuntu2
2014-07-22 22:51:27 configure libjson-c2:arm64 0.11-3ubuntu1 <none>
2014-07-22 22:51:27 status unpacked libjson-c2:arm64 0.11-3ubuntu1
2014-07-22 22:51:27 status half-configured libjson-c2:arm64 0.11-3ubuntu1
2014-07-22 22:51:27 status installed libjson-c2:arm64 0.11-3ubuntu1
2014-07-22 22:51:27 configure libdrm2:arm64 2.4.52-1 <none>
2014-07-22 22:51:27 status unpacked libdrm2:arm64 2.4.52-1
2014-07-22 22:51:27 status half-configured libdrm2:arm64 2.4.52-1
2014-07-22 22:51:27 status installed libdrm2:arm64 2.4.52-1
2014-07-22 22:51:28 configure libsepol1:arm64 2.2-1 <none>
2014-07-22 22:51:28 status unpacked libsepol1:arm64 2.2-1
2014-07-22 22:51:28 status half-configured libsepol1:arm64 2.2-1
2014-07-22 22:51:29 status installed libsepol1:arm64 2.2-1
2014-07-22 22:51:29 configure libkmod2:arm64 15-0ubuntu6 <none>
2014-07-22 22:51:29 status unpacked libkmod2:arm64 15-0ubuntu6
2014-07-22 22:51:29 status half-configured libkmod2:arm64 15-0ubuntu6
2014-07-22 22:51:29 status installed libkmod2:arm64 15-0ubuntu6
2014-07-22 22:51:29 configure zlib1g:arm64 1:1.2.8.dfsg-1ubuntu1 <none>
2014-07-22 22:51:29 status unpacked zlib1g:arm64 1:1.2.8.dfsg-1ubuntu1
2014-07-22 22:51:29 status half-configured zlib1g:arm64 1:1.2.8.dfsg-1ubuntu1
2014-07-22 22:51:29 status installed zlib1g:arm64 1:1.2.8.dfsg-1ubuntu1
2014-07-22 22:51:29 configure libgcc1:arm64 1:4.9-20140406-0ubuntu1 <none>
2014-07-22 22:51:29 status unpacked libgcc1:arm64 1:4.9-20140406-0ubuntu1
2014-07-22 22:51:29 status half-configured libgcc1:arm64 1:4.9-20140406-0ubuntu1
2014-07-22 22:51:30 status installed libgcc1:arm64 1:4.9-20140406-0ubuntu1
2014-07-22 22:51:30 configure libdebconfclient0:arm64 0.187ubuntu1 <none>
2014-07-22 22:51:30 status unpacked libdebconfclient0:arm64 0.187ubuntu1
2014-07-22 22:51:30 status half-configured libdebconfclient0:arm64 0.187ubuntu1
2014-07-22 22:51:30 status installed libdebconfclient0:arm64 0.187ubuntu1
2014-07-22 22:51:30 configure base-files:arm64 7.2ubuntu5 <none>
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:30 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:31 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:31 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:31 status unpacked base-files:arm64 7.2ubuntu5
2014-07-22 22:51:31 status half-configured base-files:arm64 7.2ubuntu5
2014-07-22 22:51:31 status installed base-files:arm64 7.2ubuntu5
2014-07-22 22:51:31 configure libattr1:arm64 1:2.4.47-1ubuntu1 <none>
2014-07-22 22:51:31 status unpacked libattr1:arm64 1:2.4.47-1ubuntu1
2014-07-22 22:51:31 status half-configured libattr1:arm64 1:2.4.47-1ubuntu1
2014-07-22 22:51:31 status installed libattr1:arm64 1:2.4.47-1ubuntu1
2014-07-22 22:51:31 configure e2fslibs:arm64 1.42.9-3ubuntu1 <none>
2014-07-22 22:51:31 status unpacked e2fslibs:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:31 status half-configured e2fslibs:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:31 status installed e2fslibs:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:31 configure base-passwd:arm64 3.5.33 <none>
2014-07-22 22:51:31 status unpacked base-passwd:arm64 3.5.33
2014-07-22 22:51:31 status half-configured base-passwd:arm64 3.5.33
2014-07-22 22:51:32 status installed base-passwd:arm64 3.5.33
2014-07-22 22:51:32 configure libcomerr2:arm64 1.42.9-3ubuntu1 <none>
2014-07-22 22:51:32 status unpacked libcomerr2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:32 status half-configured libcomerr2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:32 status installed libcomerr2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:32 configure libacl1:arm64 2.2.52-1 <none>
2014-07-22 22:51:32 status unpacked libacl1:arm64 2.2.52-1
2014-07-22 22:51:32 status half-configured libacl1:arm64 2.2.52-1
2014-07-22 22:51:32 status installed libacl1:arm64 2.2.52-1
2014-07-22 22:51:32 configure libslang2:arm64 2.2.4-15ubuntu1 <none>
2014-07-22 22:51:32 status unpacked libslang2:arm64 2.2.4-15ubuntu1
2014-07-22 22:51:32 status half-configured libslang2:arm64 2.2.4-15ubuntu1
2014-07-22 22:51:32 status installed libslang2:arm64 2.2.4-15ubuntu1
2014-07-22 22:51:33 configure libss2:arm64 1.42.9-3ubuntu1 <none>
2014-07-22 22:51:33 status unpacked libss2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:33 status half-configured libss2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:33 status installed libss2:arm64 1.42.9-3ubuntu1
2014-07-22 22:51:33 configure liblzma5:arm64 5.1.1alpha+20120614-2ubuntu2 <none>
2014-07-22 22:51:33 status unpacked liblzma5:arm64 5.1.1alpha+20120614-2ubuntu2
2014-07-22 22:51:33 status half-configured liblzma5:arm64 5.1.1alpha+20120614-2ubuntu2
2014-07-22 22:51:33 status installed liblzma5:arm64 5.1.1alpha+20120614-2ubuntu2
2014-07-22 22:51:33 configure libnih1:arm64 1.0.3-4ubuntu25 <none>
2014-07-22 22:51:33 status unpacked libnih1:arm64 1.0.3-4ubuntu25
2014-07-22 22:51:33 status half-configured libnih1:arm64 1.0.3-4ubuntu25
2014-07-22 22:51:33 status installed libnih1:arm64 1.0.3-4ubuntu25
2014-07-22 22:51:33 configure libaudit1:arm64 1:2.3.2-2ubuntu1 <none>
2014-07-22 22:51:33 status unpacked libaudit1:arm64 1:2.3.2-2ubuntu1
2014-07-22 22:51:33 status half-configured libaudit1:arm64 1:2.3.2-2ubuntu1
2014-07-22 22:51:34 status installed libaudit1:arm64 1:2.3.2-2ubuntu1
2014-07-22 22:51:34 configure libdb5.3:arm64 5.3.28-3ubuntu3 <none>
2014-07-22 22:51:34 status unpacked libdb5.3:arm64 5.3.28-3ubuntu3
2014-07-22 22:51:34 status half-configured libdb5.3:arm64 5.3.28-3ubuntu3
2014-07-22 22:51:34 status installed libdb5.3:arm64 5.3.28-3ubuntu3
2014-07-22 22:51:34 configure libpcre3:arm64 1:8.31-2ubuntu2 <none>
2014-07-22 22:51:34 status unpacked libpcre3:arm64 1:8.31-2ubuntu2
2014-07-22 22:51:34 status half-configured libpcre3:arm64 1:8.31-2ubuntu2
2014-07-22 22:51:34 status installed libpcre3:arm64 1:8.31-2ubuntu2
2014-07-22 22:51:34 configure libbz2-1.0:arm64 1.0.6-5 <none>
2014-07-22 22:51:34 status unpacked libbz2-1.0:arm64 1.0.6-5
2014-07-22 22:51:34 status half-configured libbz2-1.0:arm64 1.0.6-5
2014-07-22 22:51:34 status installed libbz2-1.0:arm64 1.0.6-5
2014-07-22 22:51:34 configure libtinfo5:arm64 5.9+20140118-1ubuntu1 <none>
2014-07-22 22:51:34 status unpacked libtinfo5:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:34 status half-configured libtinfo5:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:35 status installed libtinfo5:arm64 5.9+20140118-1ubuntu1
2014-07-22 22:51:35 configure libc-bin:arm64 2.19-0ubuntu6 <none>
2014-07-22 22:51:35 status unpacked libc-bin:arm64 2.19-0ubuntu6
2014-07-22 22:51:35 status unpacked libc-bin:arm64 2.19-0ubuntu6
2014-07-22 22:51:35 status unpacked libc-bin:arm64 2.19-0ubuntu6
2014-07-22 22:51:35 status unpacked libc-bin:arm64 2.19-0ubuntu6
2014-07-22 22:51:35 status unpacked libc-bin:arm64 2.19-0ubuntu6
2014-07-22 22:51:35 status half-configured libc-bin:arm64 2.19-0ubuntu6
2014-07-22 22:51:35 status installed libc-bin:arm64 2.19-0ubuntu6
2014-07-22 22:51:35 configure libjson0:arm64 0.11-3ubuntu1 <none>
2014-07-22 22:51:35 status unpacked libjson0:arm64 0.11-3ubuntu1
2014-07-22 22:51:35 status half-configured libjson0:arm64 0.11-3ubuntu1
2014-07-22 22:51:35 status installed libjson0:arm64 0.11-3ubuntu1
2014-07-22 22:51:35 configure libnih-dbus1:arm64 1.0.3-4ubuntu25 <none>
2014-07-22 22:51:35 status unpacked libnih-dbus1:arm64 1.0.3-4ubuntu25
2014-07-22 22:51:35 status half-configured libnih-dbus1:arm64 1.0.3-4ubuntu25
2014-07-22 22:51:35 status installed libnih-dbus1:arm64 1.0.3-4ubuntu25
2014-07-22 22:51:36 status triggers-pending libc-bin:arm64 2.19-0ubuntu6
2014-07-22 22:51:36 configure libselinux1:arm64 2.2.2-1 <none>
2014-07-22 22:51:36 status unpacked libselinux1:arm64 2.2.2-1
2014-07-22 22:51:36 status half-configured libselinux1:arm64 2.2.2-1
